"YEAR","QUARTER","CODE","CODE0","NAME","SVCODE","SVNAME","SALES_MONTH_AMT","SALES_MONTH_CNT","SALES_PER_WKND","SALES_PER_1114","SALES_PER_1417","SALES_PER_1721","SALES_PER_2124","SALES_PER_WOMAN","SALES_PER_AGE10","SALES_PER_AGE20","SALES_PER_AGE30","N_STORE","REPOP_TOT_AVG","FLPOP_TOT_AVG","IN_MONTH_AVG","CN_TOT_AVG"
2018,1,1000435,"000015","가재울로6길","CS100007","치킨전문점",164122587,6400,34,3,4,39,40,38,1,20,24,4,1274,52565,2778161,397767386
2018,1,1000035,"000485","동호로11길","CS100007","치킨전문점",18249588,878,32,3,4,29,46,38,2,36,14,2,1988,105538.333333333,3178609,833577297
2018,1,1000459,"000287","대흥로21길","CS100007","치킨전문점",83764791,3921,40,0,1,54,36,53,2,52,23,2,3330,126470,2445071,1586770983
2018,1,1000404,"001073","연서로27길","CS100007","치킨전문점",63856180,3203,37,0,5,55,38,49,3,23,19,2,4390,24016,2965582,2151731448
2018,1,1000020,"001460","지봉로8길","CS100009","커피·음료",41293730,6916,26,27,26,25,7,60,2,32,40,2,1896,80193.6666666667,2429774,718366936
2018,1,1000575,"000105","공항대로42길","CS100009","커피·음료",105403072,15953,24,35,27,17,4,52,2,17,26,4,898,9933.33333333333,3560012,535702106
2018,1,1000107,"000831","성덕정길","CS100009","커피·음료",4848084,433,5,56,31,10,0,48,1,29,21,3,6655,110986.666666667,2503367,3085286270
2018,1,1000854,"000418","동광로1길","CS100009","커피·음료",57942628,7941,13,30,22,19,14,40,0,18,28,6,2710,63963,3954201,1846441115
2018,1,1000089,"000152","금호산2길","CS100009","커피·음료",6793062,1401,25,34,34,19,0,63,0,15,28,1,2570,62981,2576193,1294640053
2018,1,1000653,"001431","중앙로1길","CS100009","커피·음료",89695938,15932,29,39,39,19,1,68,1,11,28,6,640,31164.6666666667,1637562,305908521
2018,1,1000627,"000127","구로동로28길","CS100001","한식음식점",554319943,13074,28,18,13,44,18,31,1,8,17,21,2631,75406.3333333333,2636305,973874165
2018,1,1000084,"001616","한남대로20길","CS100001","한식음식점",2850053659,41133,24,30,7,27,28,45,0,22,41,18,215,25216.3333333333,2977280,174875405
2018,1,1000208,"001481","천장산로7길","CS100001","한식음식점",374960919,38918,15,47,16,34,1,39,2,52,13,12,1020,83625.3333333333,3863289,397075763
2018,1,1000434,"001561","통일로92길","CS100001","한식음식점",3177586,120,15,47,13,17,7,21,0,2,19,1,9877,138189,2440925,3316304219
2018,1,1000194,"001273","이문로42길","CS100001","한식음식점",79016229,3153,34,9,6,16,17,18,2,23,25,5,2721,100040.666666667,2279290,762975220
2018,1,1000655,"000011","가산로5길","CS100005","분식전문점",214976605,18024,15,37,13,35,9,37,1,34,33,8,1685,19396,2413846,725040760
2018,1,1000317,"000222","노해로33길","CS100005","분식전문점",62475104,5212,45,39,29,31,0,44,1,19,31,3,3110,48722.6666666667,2318609,1583462698
2018,1,1000695,"000275","대림로34길","CS100007","치킨전문점",178118012,9011,35,4,8,48,36,43,2,20,26,5,1325,52481.3333333333,2528592,414189912
2018,1,1000654,"000010","가산로3길","CS100007","치킨전문점",139317022,6891,26,1,3,48,42,26,0,22,39,2,2945,40335,2596511,1702149084
2018,1,1000682,"000929","시흥대로94길","CS100007","치킨전문점",40375819,2265,31,0,4,48,44,47,1,14,31,1,5336,77784.3333333333,2399734,2420813201
2018,1,1000616,"000048","개봉로3길","CS100007","치킨전문점",45049417,2937,32,2,6,50,38,34,2,16,22,5,8859,63387.6666666667,2700001,3989753614
2018,1,1000564,"000044","강서로5나길","CS100007","치킨전문점",9408674,403,38,5,10,22,23,26,1,19,32,1,2408,128349,2519288,1235127170
2018,1,1000482,"000832","성미산로1길","CS100009","커피·음료",16070071,1055,31,35,34,21,0,44,0,21,34,5,2061,46940.6666666667,3000139,1287905486
2018,1,1000786,"000136","구암길","CS100009","커피·음료",10292395,1710,7,39,37,8,0,65,0,8,20,1,1554,16060.6666666667,2411257,358860149
2018,1,1000501,"001206","월드컵로25길","CS100009","커피·음료",103453774,15065,36,28,34,27,4,59,1,22,36,10,2194,84150,2944769,1081762005
2018,1,1000418,"001258","응암로13길","CS100010","호프·간이주점",1318973605,40481,35,0,0,10,41,29,6,38,27,37,1029,40748.3333333333,2685301,427684285
2018,1,1000430,"001463","진흥로1길","CS100010","호프·간이주점",185164897,5375,31,0,0,17,59,24,1,10,21,8,6587,188292.666666667,2776348,3328160542
2018,1,1000344,"001298","인수봉로72길","CS100001","한식음식점",39027770,1591,16,33,12,39,11,52,1,12,15,6,3280,37245,2598819,1355901396
2018,1,1000290,"001303","인촌로1길","CS100001","한식음식점",1081427097,46204,24,38,15,36,6,44,1,25,22,28,878,79226.6666666667,2587213,395716781
2018,1,1000301,"001411","종암로19길","CS100001","한식음식점",725606849,12833,32,18,9,41,28,41,0,11,19,8,1402,30664.3333333333,2917109,683948234
2018,1,1000390,"000021","갈현로1길","CS100001","한식음식점",267759027,11480,23,32,19,30,11,44,1,9,21,6,2242,35158.3333333333,2642585,1054634767
2018,1,1000424,"001447","증산로17길","CS100001","한식음식점",218328309,7394,27,28,11,49,12,37,0,5,15,5,2646,60084.6666666667,2875911,1155282488
2018,1,1000130,"000118","광나루로37길","CS100001","한식음식점",301528318,9097,25,36,7,33,14,31,2,16,18,13,562,10959.6666666667,2884588,198486529
2018,1,1000105,"000791","서울숲2길","CS100001","한식음식점",1718381068,55928,29,36,19,38,6,52,1,39,27,27,2352,60267.3333333333,3081654,1029349266
2018,1,1000714,"000933","신길로17길","CS100001","한식음식점",240739841,14865,20,49,15,25,5,36,1,9,13,12,2669,25212.3333333333,2438119,1128309158
2018,1,1000415,"001248","은평로3길","CS100005","분식전문점",39974013,3735,18,35,21,37,2,61,4,23,22,6,1398,91349,3191247,669207772
2018,1,1000379,"000456","동일로173가길","CS100005","분식전문점",248206032,23076,24,37,14,21,16,34,0,12,22,4,2488,88495.6666666667,2984398,1587890111
2018,1,1000658,"000149","금하로24길","CS100005","분식전문점",1528879,56,30,3,14,58,25,19,0,0,13,2,3237,15468.6666666667,2324871,1279250924
2018,1,1000949,"000630","백제고분로39길","CS100005","분식전문점",166762265,16825,18,26,14,29,18,45,1,21,33,10,3368,66200.3333333333,3154470,2057737874
2018,1,1000456,"001675","홍연길","CS100005","분식전문점",37131721,2113,14,42,14,29,6,56,1,13,13,3,915,31690.3333333333,2389968,425394967
2018,1,1000337,"000869","솔매로50길","CS100005","분식전문점",101762595,9061,12,48,14,26,3,47,2,25,28,10,2010,161556,2532288,1002775056
2018,1,1000858,"000609","방배천로4안길","CS100007","치킨전문점",124695461,5845,33,0,4,41,45,43,2,28,22,1,1104,8511,4972070,458684928
2018,1,1000667,"000590","문성로5길","CS100007","치킨전문점",113600372,5394,35,3,6,48,34,42,2,29,32,3,3156,41134.3333333333,2405104,1640438527
2018,1,1000680,"000923","시흥대로68길","CS100007","치킨전문점",106691276,5229,39,3,9,47,37,45,3,19,24,1,2215,98157.6666666667,2459418,1203250844
2018,1,1000861,"000603","반포대로9길","CS100007","치킨전문점",105917841,4400,38,2,10,54,29,41,2,31,24,2,3124,103852,4976069,1894183573
2018,1,1000214,"001635","한천로14길","CS100007","치킨전문점",80839167,3536,37,6,9,47,33,47,3,26,28,1,3179,117170.666666667,2714313,1731572195
2018,1,1000819,"000967","신림로48길","CS100007","치킨전문점",43547414,2164,32,0,2,46,46,36,3,40,25,3,1631,27739.3333333333,2385002,845847708
2018,1,1000415,"001248","은평로3길","CS100010","호프·간이주점",88796991,2394,30,4,8,23,43,25,0,13,14,3,1398,91349,3191247,669207772
2018,1,1000451,"001527","충정로4길","CS100010","호프·간이주점",191607668,3719,1,0,0,26,67,34,0,11,28,4,720,120107,5086562,127974503
2018,1,1000526,"000576","목동중앙본로7길","CS100010","호프·간이주점",100973788,3437,17,0,1,21,60,32,3,11,14,6,2021,20825.3333333333,2868283,926980030
2018,1,1000604,"001686","화곡로20길","CS100010","호프·간이주점",302969628,7077,31,0,0,17,49,20,2,12,15,17,3332,71571,2627362,1982004668
2018,1,1000532,"000975","신목로5길","CS100010","호프·간이주점",118364335,2561,27,0,0,16,52,23,0,6,16,3,2225,61842,4764593,835418823
2018,1,1000102,"000699","사근동길","CS100001","한식음식점",457211242,36338,17,44,13,33,5,37,3,57,12,13,2482,53410.3333333333,4545639,1080869494
2018,1,1000848,"000201","남부순환로317길","CS100001","한식음식점",2026088547,35399,16,56,11,29,3,40,1,17,21,16,1218,34581.3333333333,4378703,770621194
2018,1,1000416,"001250","은평로8길","CS100001","한식음식점",1267637575,24869,31,14,9,37,28,39,2,7,21,11,2649,53193.3333333333,3039938,984913458
2018,1,1000814,"000899","승방길","CS100001","한식음식점",510230277,20731,26,21,10,44,18,29,1,23,24,7,2271,36544.6666666667,3386533,1679800075
2018,1,1001008,"001496","천호옛14길","CS100001","한식음식점",2521640704,67433,27,27,9,37,21,39,1,24,23,32,676,74619,2562570,342336414
2018,1,1000815,"000956","신림동길","CS100001","한식음식점",2140681964,58453,30,14,8,35,30,38,1,38,33,27,4152,166962.333333333,2483005,2281597812
2018,1,1000819,"000967","신림로48길","CS100001","한식음식점",183313753,4302,26,27,12,40,18,38,0,23,27,10,1631,27739.3333333333,2385002,845847708
2018,1,1000624,"000089","고척로52길","CS100001","한식음식점",39873497,1812,23,34,14,34,15,37,0,11,26,5,2559,36393.6666666667,2676603,938652939
2018,1,1000283,"000883","솔샘로6길","CS100005","분식전문점",2617953,241,13,27,32,35,7,42,0,55,20,1,2031,59230.3333333333,2694081,1023467988
2018,1,1000152,"001006","아차산로51길","CS100005","분식전문점",41911749,2346,20,10,15,19,30,35,0,32,33,3,1835,25688.3333333333,2785273,818730852
2018,1,1000023,"001476","창신5길","CS100005","분식전문점",28675818,1061,17,72,10,16,2,33,3,23,8,2,1622,67629.3333333333,2590705,524687666
2018,1,1000334,"000752","삼양로93길","CS100005","분식전문점",43953093,4034,31,38,28,21,0,73,0,10,24,4,1061,28762.3333333333,2458083,466054779
2018,1,1000405,"001074","연서로28길","CS100005","분식전문점",51790523,5318,22,19,33,27,7,58,11,12,12,4,3774,213423.333333333,2718711,2021594685
2018,1,1000429,"001462","진흥로12길","CS100005","분식전문점",9204801,1062,30,25,34,26,14,55,2,15,36,1,1353,18521.3333333333,2686666,731694140
2018,1,1000236,"000451","동일로149길","CS100005","분식전문점",23626334,1553,23,36,26,29,4,50,2,17,31,3,4025,50045.6666666667,2394304,1768129028
2018,1,1000402,"001069","연서로17길","CS100005","분식전문점",213925041,22755,22,27,22,43,5,55,6,19,23,8,2215,54041.6666666667,3135415,1035177082
2018,1,1000395,"000786","서오릉로21길","CS100005","분식전문점",30813535,3807,15,20,24,51,3,58,4,15,27,1,14813,267337,3220832,7086019436
2018,1,1000666,"000399","독산로85길","CS100007","치킨전문점",17855151,1407,28,6,21,46,25,26,11,22,7,2,742,9882.66666666667,2370184,354161830
2018,1,1000086,"001724","효창원로39길","CS100007","치킨전문점",297629464,14740,35,4,8,52,34,44,3,24,25,7,2169,43229.6666666667,3489040,1040171882
2018,1,1000731,"001105","영등포로84길","CS100007","치킨전문점",185705895,9846,39,4,10,51,29,41,3,30,33,4,2333,136365.333333333,3307630,869810189
2018,1,1000812,"000674","봉천로33길","CS100007","치킨전문점",84011515,4508,37,0,4,57,35,47,2,29,29,4,1052,22331.3333333333,4422033,857659871
2018,1,1000433,"001559","통일로87길","CS100007","치킨전문점",103001098,6220,36,2,8,53,32,44,2,20,20,4,1429,93630,2662176,646477817
2018,1,1000404,"001073","연서로27길","CS100010","호프·간이주점",49145869,936,36,0,0,20,51,29,0,1,1,3,4390,24016,2965582,2151731448
2018,1,1000405,"001074","연서로28길","CS100010","호프·간이주점",178837320,5475,35,7,4,21,41,28,0,8,19,6,3774,213423.333333333,2718711,2021594685
2018,1,1000413,"001245","은평로13길","CS100010","호프·간이주점",296538233,5960,36,4,2,18,40,30,2,8,19,12,2439,16460.3333333333,2897260,1222984527
2018,1,1000398,"001060","역말로9길","CS100010","호프·간이주점",939314,26,23,0,0,42,39,50,0,0,12,4,4859,34113.3333333333,2548797,2345405493
2018,1,1000281,"000750","삼양로8길","CS100010","호프·간이주점",4e+07,77,6,33,0,0,46,40,0,0,0,5,934,18443.6666666667,2594911,747142411
2018,1,1000264,"000411","돌곶이로27길","CS100010","호프·간이주점",67454599,2101,22,0,0,22,48,34,1,16,22,11,2342,41660.3333333333,2595539,763716428
2018,1,1000020,"001460","지봉로8길","CS100001","한식음식점",705351657,29693,18,53,15,25,4,31,1,12,27,15,1896,80193.6666666667,2429774,718366936
2018,1,1001004,"001489","천호대로170길","CS100001","한식음식점",1045139051,43360,19,34,14,33,8,30,0,19,21,34,2558,111714,2961830,1055513341
2018,1,1000048,"001576","퇴계로8길","CS100001","한식음식점",972325859,34239,10,63,12,17,5,45,1,12,25,25,2636,113507.333333333,3479727,1706392894
2018,1,1000412,"001242","은평로10길","CS100005","분식전문점",109208415,11595,19,36,26,32,0,58,4,16,24,7,2752,77733,2455143,1103413659
2018,1,1000495,"001147","와우산로29길","CS100005","분식전문점",276212063,27514,29,24,19,36,10,54,4,48,24,3,823,60257.6666666667,3258653,685186078
2018,1,1000689,"000266","당산로37길","CS100005","분식전문점",167155522,16359,2,67,11,18,1,51,1,27,32,4,962,22449.3333333333,3328542,373900345
2018,1,1000690,"000267","당산로38길","CS100005","분식전문점",304063028,20118,18,46,16,30,2,46,2,18,30,11,1607,74402.3333333333,3591068,996396361
2018,1,1000425,"001449","증산로21길","CS100005","분식전문점",38833618,2328,34,42,22,32,1,45,1,20,27,4,4159,74592.3333333333,2691876,2258076359
2018,1,1000072,"001332","장문로45길","CS100005","분식전문점",142731162,14422,31,13,15,40,23,48,4,38,26,4,3474,56209.6666666667,2465629,1503980816
2018,1,1000452,"001529","충정로6길","CS100005","분식전문점",68211657,5049,0,63,15,11,1,43,0,18,37,6,300,22467.3333333333,3213820,88275924
2018,1,1000416,"001250","은평로8길","CS100005","분식전문점",233007583,16824,22,27,12,25,20,45,2,12,29,4,2649,53193.3333333333,3039938,984913458
2018,1,1000561,"000042","강서로47길","CS100005","분식전문점",231341824,19322,18,29,22,43,2,57,16,15,14,6,2583,44507,2612375,1401932596
2018,1,1000127,"000117","광나루로12길","CS100007","치킨전문점",202821772,7382,29,0,1,22,35,30,2,42,25,3,181,31025.6666666667,2579221,250763808
2018,1,1000826,"001313","인헌길","CS100007","치킨전문점",121166151,5628,35,2,9,48,39,41,2,23,24,2,6649,93805.3333333333,2714736,3799175900
2018,1,1000688,"000264","당산로31길","CS100007","치킨전문점",203385024,7863,35,3,6,46,38,39,1,23,36,1,1037,40365.3333333333,3892033,372279487
2018,1,1000419,"001259","응암로14길","CS100008","제과점",41434813,3153,16,29,29,24,2,63,1,8,45,1,2145,80672,2560337,815299125
2018,1,1000732,"001112","영신로9길","CS100008","제과점",189690872,24202,30,14,21,38,16,51,1,19,27,3,1326,56829,2504355,603004421
2018,1,1000728,"001096","영등포로35길","CS100008","제과점",62744853,7040,14,20,26,29,9,57,1,15,16,1,1034,64952.3333333333,2697745,932723795
2018,1,1000290,"001303","인촌로1길","CS100008","제과점",141739973,15218,24,26,24,34,7,66,1,35,27,2,878,79226.6666666667,2587213,395716781
2018,1,1000301,"001411","종암로19길","CS100008","제과점",44789158,4775,29,17,24,34,14,53,2,15,22,3,1402,30664.3333333333,2917109,683948234
2018,1,1000763,"000777","서달로14길","CS100010","호프·간이주점",75770194,2008,31,0,0,10,58,54,0,21,21,2,454,61708.3333333333,2916039,119617928
2018,1,1000390,"000021","갈현로1길","CS100010","호프·간이주점",62249798,1961,37,0,0,7,35,21,3,35,15,5,2242,35158.3333333333,2642585,1054634767
2018,1,1000257,"001177","용마산로112길","CS100001","한식음식점",307416660,4899,27,42,22,32,4,41,0,5,18,13,1684,48873.6666666667,2160785,648197239
2018,1,1000413,"001245","은평로13길","CS100001","한식음식점",2467357144,58068,23,39,12,34,10,39,1,9,19,33,2439,16460.3333333333,2897260,1222984527
2018,1,1000340,"001128","오패산로30길","CS100001","한식음식점",86560922,2268,24,33,12,38,15,33,1,12,15,4,1557,16926.6666666667,2562993,582836510
2018,1,1000436,"000371","독립문로8길","CS100001","한식음식점",96153489,4509,17,35,8,37,18,46,1,20,21,4,2235,58176.3333333333,2891073,1104201037
2018,1,1000313,"001697","화랑로32길","CS100001","한식음식점",355938398,18513,20,32,13,33,16,41,4,28,24,11,4529,105729.333333333,2383946,1588810573
2018,1,1000497,"001203","월드컵로10길","CS100001","한식음식점",1003431636,35522,12,52,12,25,8,45,1,22,34,13,1926,91762.3333333333,2917543,1152473497
2018,1,1000451,"001527","충정로4길","CS100002","중식음식점",593699778,10776,4,79,4,15,2,37,0,13,32,2,720,120107,5086562,127974503
2018,1,1000423,"001446","증산로15길","CS100002","중식음식점",44551986,2202,34,45,17,37,1,38,3,8,19,1,3265,30696,2779969,1343493263
2018,1,1000015,"001287","이화장길","CS100002","중식음식점",101217192,5262,20,56,15,28,1,32,1,25,27,2,1149,37257,3423832,415221144
2018,1,1000268,"000433","동소문로13길","CS100005","분식전문점",18155271,2137,16,53,10,21,0,60,1,20,18,2,1339,51103.3333333333,2838701,543168646
2018,1,1000436,"000371","독립문로8길","CS100005","분식전문점",9427524,1382,7,36,24,37,0,45,6,44,19,3,2235,58176.3333333333,2891073,1104201037
2018,1,1000035,"000485","동호로11길","CS100005","분식전문점",36563677,3619,18,33,17,40,7,49,3,31,31,4,1988,105538.333333333,3178609,833577297
2018,1,1000252,"000678","봉화산로56길","CS100005","분식전문점",344961701,34615,29,28,22,44,2,55,5,16,27,8,2920,78614,2922046,1094735499
2018,1,1000403,"001072","연서로21길","CS100008","제과점",26554076,3062,14,39,24,31,1,65,2,12,25,3,4323,76083,2770647,2197280470
2018,1,1000396,"000789","서오릉로8길","CS100008","제과점",209911300,20883,27,15,21,43,11,59,1,15,31,2,2536,21249.3333333333,2758980,1219328330
